;FA;MD;RD;AD
Subject_0001;[0.24621706395703152, 0.24621706395703152, 0.24621706395703152, 0.24621706395703152, 0.24621706395703152, 0.6936950359866552, 0.6936950359866552, 0.6936950359866552, 0.6936950359866552, 0.6936950359866552, 0.7129849102843618, 0.6025413400561047, 0.6025413400561047, 0.7339646906925628, 0.7339646906925628, 0.7339646906925628, 0.8590832592458171, 0.8590832592458171, 0.8020968697604554, 0.8020968697604554, 0.8020968697604554, 0.6829535868797356, 0.6829535868797356, 0.6829535868797356, 0.8670308360322545, 0.8670308360322545, 0.8714722677330742, 0.8714722677330742, 0.8714722677330742, 0.7965423877552457, 0.7965423877552457, 0.5194178411808464, 0.7171474969402416, 0.5194178411808464, 0.6072198376187494, 0.6072198376187494, 0.6826575941211284, 0.6826575941211284, 0.6826575941211284, 0.6418750372249155, 0.6418750372249155, 0.7028879833460668, 0.7028879833460668, 0.7028879833460668, 0.8063348530651304, 0.8063348530651304, 0.7831367865534893, 0.7831367865534893, 0.5904638227402724, 0.5904638227402724, 0.5904638227402724, 0.4994815016567708, 0.4994815016567708, 0.4994815016567708, 0.8255312548255622, 0.8255312548255622, 0.5644627478018288, 0.5644627478018288, 0.5644627478018288, 0.6787878179312449, 0.6787878179312449, 0.6787878179312449, 0.8585022422599043, 0.8585022422599043, 0.8345761048245186, 0.8345761048245186, 0.643902611369236, 0.643902611369236, 0.7425538149961424, 0.8218137278807034, 0.8218137278807034, 0.8218137278807034, 0.69251829161641, 0.69251829161641, 0.69251829161641, 0.8488117180681867, 0.8488117180681867, 0.8622470567740748, 0.8622470567740748, 0.8622470567740748, 0.8054984431460523, 0.8054984431460523, 0.7095642651576001, 0.7095642651576001, 0.6328074477343821, 0.6328074477343821, 0.6328074477343821, 0.6414959848959634, 0.6414959848959634, 0.727243446047463, 0.727243446047463, 0.6021475202341546, 0.5588950944981264, 0.5588950944981264, 0.7048621083464902, 0.7048621083464902, 0.7772944682571769, 0.7772944682571769, 0.7772944682571769, 0.7927763153530468, 0.7927763153530468, 0.7964939371897833, 0.7964939371897833, 0.7964939371897833, 0.7907266528223048, 0.7907266528223048, 0.8260320632264813, 0.8260320632264813, 0.8389005528046513, 0.8389005528046513, 0.7977804001294541, 0.7977804001294541, 0.7977804001294541, 0.7842160140466892, 0.7842160140466892, 0.7416105467263963, 0.7416105467263963, 0.6163148243130289, 0.6163148243130289, 0.6163148243130289, 0.25504316771398905, 0.5144667169382028, 0.5144667169382028, 0.4067491362782364, 0.4067491362782364, 0.560580636819115, 0.560580636819115, 0.560580636819115, 0.7092090258542947, 0.7092090258542947, 0.7315063007775712, 0.3064436731110365, 0.7315063007775712, 0.5343111844449648, 0.5343111844449648, 0.5343111844449648, 0.3456546248129218, 0.5018675989728144, 0.5018675989728144, 0.54166705820963, 0.54166705820963, 0.5660734319338324, 0.5660734319338324, 0.5660734319338324, 0.5631689794312554, 0.40351515183087855, 0.5149448326456953, 0.5149448326456953, 0.5149448326456953, 0.630481980980289, 0.630481980980289, 0.6743800953712734, 0.6743800953712734, 0.6743800953712734, 0.6743800953712734, 0.673368379652806, 0.673368379652806, 0.6953712601749957, 0.6953712601749957, 0.5783255391636779, 0.7281601724029556, 0.7281601724029556, 0.8468615475518733, 0.8468615475518733, 0.8468615475518733, 0.9277657502769093, 0.9277657502769093, 0.6493091040944312, 0.8825400513750558, 0.8825400513750558, 0.9220118665002007, 0.9220118665002007, 0.9220118665002007, 0.9045498096237403, 0.8122969124270087, 0.8122969124270087, 0.8905637175840687, 0.8905637175840687, 0.8606282800217354, 0.8928591952178522, 0.8928591952178522, 0.8928591952178522, 0.7903907262109555, 0.8200776014057287, 0.8200776014057287, 0.8073481525650124, 0.8073481525650124, 0.8073481525650124, 0.8192924180262795, 0.8192924180262795, 0.801313744142161, 0.801313744142161, 0.7898667229715819, 0.7898667229715819, 0.7898667229715819, 0.7898667229715819, 0.7898667229715819, 0.7898667229715819, 0.7898667229715819, 0.7898667229715819];[0.0024611948368450007, 0.0024611948368450007, 0.0024611948368450007, 0.0024611948368450007, 0.0024611948368450007, 0.000988505353840689, 0.000988505353840689, 0.000988505353840689, 0.000988505353840689, 0.000988505353840689, 0.001017214604265367, 0.0011153998978746433, 0.0011153998978746433, 0.0008920595767752578, 0.0008920595767752578, 0.0008920595767752578, 0.0008447756942283983, 0.0008447756942283983, 0.0008409426275951167, 0.0008409426275951167, 0.0008409426275951167, 0.0009704696907040974, 0.0009704696907040974, 0.0009704696907040974, 0.0008177811541827396, 0.0008177811541827396, 0.0007715696022690585, 0.0007715696022690585, 0.0007715696022690585, 0.0007834060161258094, 0.0007834060161258094, 0.0014651378151029348, 0.0008459259891727319, 0.0014651378151029348, 0.0014718544359008472, 0.0014718544359008472, 0.0014103632129263133, 0.0014103632129263133, 0.0014103632129263133, 0.0012145479461954285, 0.0012145479461954285, 0.0010417205242750545, 0.0010417205242750545, 0.0010417205242750545, 0.0008266900294984225, 0.0008266900294984225, 0.00076827189574639, 0.00076827189574639, 0.0009762055997271091, 0.0009762055997271091, 0.0009762055997271091, 0.001126148058877637, 0.001126148058877637, 0.001126148058877637, 0.0006245207575072224, 0.0006245207575072224, 0.001106449170038104, 0.001106449170038104, 0.001106449170038104, 0.0012574007851071656, 0.0012574007851071656, 0.0012574007851071656, 0.0008194344700314105, 0.0008194344700314105, 0.0008789317798800766, 0.0008789317798800766, 0.0010896044550463557, 0.0010896044550463557, 0.001029250241117552, 0.000812338461400941, 0.000812338461400941, 0.000812338461400941, 0.0008624384354334325, 0.0008624384354334325, 0.0008624384354334325, 0.0006867790846930196, 0.0006867790846930196, 0.0007051453576423228, 0.0007051453576423228, 0.0007051453576423228, 0.0007712918935188403, 0.0007712918935188403, 0.0008557238276504601, 0.0008557238276504601, 0.0008550245644679914, 0.0008550245644679914, 0.0008550245644679914, 0.000791782590871056, 0.000791782590871056, 0.0007592218995948011, 0.0007592218995948011, 0.0008584091459245732, 0.0009016089121966312, 0.0009016089121966312, 0.0008604926406405866, 0.0008604926406405866, 0.0007771548553137109, 0.0007771548553137109, 0.0007771548553137109, 0.0007118003171247741, 0.0007118003171247741, 0.000693970587841856, 0.000693970587841856, 0.000693970587841856, 0.000690837565343827, 0.000690837565343827, 0.0006801770723541267, 0.0006801770723541267, 0.0006325725383552102, 0.0006325725383552102, 0.0006484078476205468, 0.0006484078476205468, 0.0006484078476205468, 0.0007122769699587176, 0.0007122769699587176, 0.000753081010770984, 0.000753081010770984, 0.000820808238737906, 0.000820808238737906, 0.000820808238737906, 0.000973440008237958, 0.0008528414958467087, 0.0008528414958467087, 0.0009063697652891278, 0.0009063697652891278, 0.0009562505389718959, 0.0009562505389718959, 0.0009562505389718959, 0.0008868058600152532, 0.0008868058600152532, 0.0008314438552285234, 0.0013231444172561169, 0.0008314438552285234, 0.0011530250194482505, 0.0011530250194482505, 0.0011530250194482505, 0.0016969138911614816, 0.0010794257589926322, 0.0010794257589926322, 0.0010675301891751587, 0.0010675301891751587, 0.0010477832984179258, 0.0010477832984179258, 0.0010477832984179258, 0.0010027228466545541, 0.001265618853115787, 0.0012001052382402122, 0.0012001052382402122, 0.0012001052382402122, 0.001170358785505717, 0.001170358785505717, 0.0011533964231299858, 0.0011533964231299858, 0.0011533964231299858, 0.0011533964231299858, 0.0010944000581124176, 0.0010944000581124176, 0.0010012930045680453, 0.0010012930045680453, 0.0011607749038375914, 0.001031808409607038, 0.001031808409607038, 0.0008797786673918987, 0.0008797786673918987, 0.0008797786673918987, 0.0006397246118770757, 0.0006397246118770757, 0.0009807353684057791, 0.0004988350653244803, 0.0004988350653244803, 0.0006944958586245775, 0.0006944958586245775, 0.0006944958586245775, 0.0006065270766460648, 0.0007682112724675486, 0.0007682112724675486, 0.0006181183974452628, 0.0006181183974452628, 0.0008950847380522949, 0.000787349029754599, 0.000787349029754599, 0.000787349029754599, 0.0008821931842248887, 0.0007474567003858587, 0.0007474567003858587, 0.0008171092097957929, 0.0008171092097957929, 0.0008171092097957929, 0.0007218672932746509, 0.0007218672932746509, 0.0009366032851782317, 0.0009366032851782317, 0.0006404989787066976, 0.0006404989787066976, 0.0006404989787066976, 0.0006404989787066976, 0.0006404989787066976, 0.0006404989787066976, 0.0006404989787066976, 0.0006404989787066976];[0.002122448175214231, 0.002122448175214231, 0.002122448175214231, 0.002122448175214231, 0.002122448175214231, 0.0005105070886202157, 0.0005105070886202157, 0.0005105070886202157, 0.0005105070886202157, 0.0005105070886202157, 0.0005039404350100085, 0.0006731275061611086, 0.0006731275061611086, 0.00042689179826993495, 0.00042689179826993495, 0.00042689179826993495, 0.0002610613519209437, 0.0002610613519209437, 0.0003321313706692308, 0.0003321313706692308, 0.0003321313706692308, 0.00051039012032561, 0.00051039012032561, 0.00051039012032561, 0.00023909925221232697, 0.00023909925221232697, 0.00022343768796417862, 0.00022343768796417862, 0.00022343768796417862, 0.0003241751874156762, 0.0003241751874156762, 0.0010146208805963397, 0.0004196034133201465, 0.0010146208805963397, 0.0009217553306370974, 0.0009217553306370974, 0.0008008788136066869, 0.0008008788136066869, 0.0008008788136066869, 0.0007318142015719786, 0.0007318142015719786, 0.0005898531817365438, 0.0005898531817365438, 0.0005898531817365438, 0.00035709461917576846, 0.00035709461917576846, 0.000329173868522048, 0.000329173868522048, 0.0006101548642618582, 0.0006101548642618582, 0.0006101548642618582, 0.000770608865423128, 0.000770608865423128, 0.000770608865423128, 0.00022526949032908306, 0.00022526949032908306, 0.0007017856696620584, 0.0007017856696620584, 0.0007017856696620584, 0.0006918719445820898, 0.0006918719445820898, 0.0006918719445820898, 0.00027202998171560466, 0.00027202998171560466, 0.0003331906336825341, 0.0003331906336825341, 0.0006151535199023783, 0.0006151535199023783, 0.00047571717004757375, 0.000295349964289926, 0.000295349964289926, 0.000295349964289926, 0.00044670696661341935, 0.00044670696661341935, 0.00044670696661341935, 0.00024114713596645743, 0.00024114713596645743, 0.0002128863998223096, 0.0002128863998223096, 0.0002128863998223096, 0.00030422995041590184, 0.00030422995041590184, 0.00045085512829246, 0.00045085512829246, 0.0004999922966817394, 0.0004999922966817394, 0.0004999922966817394, 0.0004552564932964742, 0.0004552564932964742, 0.00037311892810976133, 0.00037311892810976133, 0.0005200193409109488, 0.00059403786144685, 0.00059403786144685, 0.00045999084250070155, 0.00045999084250070155, 0.0003303671910543926, 0.0003303671910543926, 0.0003303671910543926, 0.00029013739549554884, 0.00029013739549554884, 0.00028300319536356255, 0.00028300319536356255, 0.00028300319536356255, 0.0002782950468827039, 0.0002782950468827039, 0.00025328136325697415, 0.00025328136325697415, 0.00022603764591622166, 0.00022603764591622166, 0.00026342604542151093, 0.00026342604542151093, 0.00026342604542151093, 0.0003037150454474613, 0.0003037150454474613, 0.00035926425334764645, 0.00035926425334764645, 0.0004843869974138215, 0.0004843869974138215, 0.0004843869974138215, 0.0008464092970825732, 0.0005764399538747966, 0.0005764399538747966, 0.000688358792103827, 0.000688358792103827, 0.0006212389998836443, 0.0006212389998836443, 0.0006212389998836443, 0.00045718514593318105, 0.00045718514593318105, 0.0004157720832154155, 0.0010863494826480746, 0.0004157720832154155, 0.0007843483181204647, 0.0007843483181204647, 0.0007843483181204647, 0.0013666859595105052, 0.0007417835877276957, 0.0007417835877276957, 0.0006974809512030333, 0.0006974809512030333, 0.0006627266993746161, 0.0006627266993746161, 0.0006627266993746161, 0.0006512743420898914, 0.0009537632286082953, 0.0008148086781147867, 0.0008148086781147867, 0.0008148086781147867, 0.0006952837720746174, 0.0006952837720746174, 0.0006485146877821535, 0.0006485146877821535, 0.0006485146877821535, 0.0006485146877821535, 0.0006237649795366451, 0.0006237649795366451, 0.0005278156168060377, 0.0005278156168060377, 0.0007215771765913814, 0.0004990851884940639, 0.0004990851884940639, 0.0002957469332613982, 0.0002957469332613982, 0.0002957469332613982, 0.00011680494753818493, 0.00011680494753818493, 0.0005484705325216055, 0.00014146730245556682, 0.00014146730245556682, 0.00013856746954843402, 0.00013856746954843402, 0.00013856746954843402, 0.00014412221207749099, 0.00029017146152909845, 0.00029017146152909845, 0.0001591035288583953, 0.0001591035288583953, 0.0002793869971355889, 0.0002065088483504951, 0.0002065088483504951, 0.0002065088483504951, 0.0003643033705884591, 0.000272108445642516, 0.000272108445642516, 0.0003120852052234113, 0.0003120852052234113, 0.0003120852052234113, 0.00027450310881249607, 0.00027450310881249607, 0.00037773994699819013, 0.00037773994699819013, 0.0002592667005956173, 0.0002592667005956173, 0.0002592667005956173, 0.0002592667005956173, 0.0002592667005956173, 0.0002592667005956173, 0.0002592667005956173, 0.0002592667005956173];[0.0031386881601065397, 0.0031386881601065397, 0.0031386881601065397, 0.0031386881601065397, 0.0031386881601065397, 0.0019445018842816353, 0.0019445018842816353, 0.0019445018842816353, 0.0019445018842816353, 0.0019445018842816353, 0.002043762942776084, 0.001999944681301713, 0.001999944681301713, 0.0018223951337859035, 0.0018223951337859035, 0.0018223951337859035, 0.0020122043788433075, 0.0020122043788433075, 0.0018585651414468884, 0.0018585651414468884, 0.0018585651414468884, 0.001890628831461072, 0.001890628831461072, 0.001890628831461072, 0.0019751449581235647, 0.0019751449581235647, 0.001867833430878818, 0.001867833430878818, 0.001867833430878818, 0.0017018676735460758, 0.0017018676735460758, 0.002366171684116125, 0.0016985711408779025, 0.002366171684116125, 0.0025720526464283466, 0.0025720526464283466, 0.002629332011565566, 0.002629332011565566, 0.002629332011565566, 0.0021800154354423285, 0.0021800154354423285, 0.001945455209352076, 0.001945455209352076, 0.001945455209352076, 0.0017658808501437306, 0.0017658808501437306, 0.001646467950195074, 0.001646467950195074, 0.001708307070657611, 0.001708307070657611, 0.001708307070657611, 0.001837226445786655, 0.001837226445786655, 0.001837226445786655, 0.001423023291863501, 0.001423023291863501, 0.0019157761707901955, 0.0019157761707901955, 0.0019157761707901955, 0.002388458466157317, 0.002388458466157317, 0.002388458466157317, 0.001914243446663022, 0.001914243446663022, 0.0019704140722751617, 0.0019704140722751617, 0.0020385063253343105, 0.0020385063253343105, 0.0021363163832575083, 0.001846315455622971, 0.001846315455622971, 0.001846315455622971, 0.0016939013730734587, 0.0016939013730734587, 0.0016939013730734587, 0.001578042982146144, 0.001578042982146144, 0.0016896632732823491, 0.0016896632732823491, 0.0016896632732823491, 0.0017054157797247171, 0.0017054157797247171, 0.0016654612263664603, 0.0016654612263664603, 0.0015650891000404954, 0.0015650891000404954, 0.0015650891000404954, 0.0014648347860202193, 0.0014648347860202193, 0.0015314278425648808, 0.0015314278425648808, 0.0015351887559518218, 0.0015167510136961937, 0.0015167510136961937, 0.0016614962369203568, 0.0016614962369203568, 0.0016707301838323474, 0.0016707301838323474, 0.0016707301838323474, 0.0015551261603832245, 0.0015551261603832245, 0.0015159053727984428, 0.0015159053727984428, 0.0015159053727984428, 0.0015159226022660732, 0.0015159226022660732, 0.0015339684905484319, 0.0015339684905484319, 0.0014456423232331872, 0.0014456423232331872, 0.0014183714520186186, 0.0014183714520186186, 0.0014183714520186186, 0.0015294008189812303, 0.0015294008189812303, 0.001540714525617659, 0.001540714525617659, 0.001493650721386075, 0.001493650721386075, 0.001493650721386075, 0.0012275014305487275, 0.0014056445797905326, 0.0014056445797905326, 0.0013423917116597295, 0.0013423917116597295, 0.0016262736171483994, 0.0016262736171483994, 0.0016262736171483994, 0.0017460472881793976, 0.0017460472881793976, 0.0016627873992547393, 0.0017967342864722013, 0.0016627873992547393, 0.0018903784221038222, 0.0018903784221038222, 0.0018903784221038222, 0.0023573697544634342, 0.0017547101015225053, 0.0017547101015225053, 0.0018076286651194096, 0.0018076286651194096, 0.0018178964965045452, 0.0018178964965045452, 0.0018178964965045452, 0.0017056198557838798, 0.0018893301021307707, 0.001970698358491063, 0.001970698358491063, 0.001970698358491063, 0.002120508812367916, 0.002120508812367916, 0.00216315989382565, 0.00216315989382565, 0.00216315989382565, 0.00216315989382565, 0.0020356702152639627, 0.0020356702152639627, 0.0019482477800920606, 0.0019482477800920606, 0.0020391703583300114, 0.002097254851832986, 0.002097254851832986, 0.0020478421356528997, 0.0020478421356528997, 0.0020478421356528997, 0.0016855639405548573, 0.0016855639405548573, 0.0018452650401741266, 0.0012135705910623074, 0.0012135705910623074, 0.0018063526367768645, 0.0018063526367768645, 0.0018063526367768645, 0.0015313368057832122, 0.001724290894344449, 0.001724290894344449, 0.0015361481346189976, 0.0015361481346189976, 0.002126480219885707, 0.0019490293925628066, 0.0019490293925628066, 0.0019490293925628066, 0.001917972811497748, 0.0016981532098725438, 0.0016981532098725438, 0.001827157218940556, 0.001827157218940556, 0.001827157218940556, 0.0016165956621989608, 0.0016165956621989608, 0.002054329961538315, 0.002054329961538315, 0.0014029635349288583, 0.0014029635349288583, 0.0014029635349288583, 0.0014029635349288583, 0.0014029635349288583, 0.0014029635349288583, 0.0014029635349288583, 0.0014029635349288583]
